127.0.0.1 - - [19/Mar/2018:12:00:13 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 39248 "http://enjoyshoe.local/wp-admin/customize.php?theme=oria&return=http%3A%2F%2Fenjoyshoe.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:00:14 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://enjoyshoe.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:00:24 +0000] "GET /wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php HTTP/1.0" 200 353457 "http://enjoyshoe.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:00:25 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://enjoyshoe.local/wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:00:25 +0000] "GET /?customize_changeset_uuid=50dbe08e-d4b5-452e-b486-56f0b59300a6&customize_theme=oria&customize_messenger_channel=preview-0 HTTP/1.0" 200 35610 "http://enjoyshoe.local/wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:00:29 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 404 50 "http://enjoyshoe.local/wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:00:29 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 39248 "http://enjoyshoe.local/wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:00:29 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://enjoyshoe.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:00:38 +0000] "GET /wp-admin/themes.php?page=tgmpa-install-plugins HTTP/1.0" 200 29022 "http://enjoyshoe.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:00:38 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,svg-painter,heartbeat,wp-auth-check,thickbox&ver=4.9.4 HTTP/1.0" 200 16564 "http://enjoyshoe.local/wp-admin/themes.php?page=tgmpa-install-plugins" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:00:38 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://enjoyshoe.local/wp-admin/themes.php?page=tgmpa-install-plugins" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
